f_number;thm_prm;feature;importance
972;thm;=(k9_relat_1(A,k10_relat_1(A,A)),k3_xboole_0(A,k9_relat_1(A,k1_relat_1(A))));5
4185;thm;r2_hidden-k2_orders_2;5
15618;prm;=(A,k7_lattices(A,A));5
13339;prm;k9_subset_1(u1_struct_0(A),k2_pre_topc(A,A),k2_pre_topc(A,k3_subset_1(u1_struct_0(A),A)));4
11204;prm;v3_yellow_6(A,A);4
18921;prm;k2_wellord1-k1_wellord1;4
14801;prm;=(u1_pre_topc(A),k5_tmap_1(A,A));4
13922;prm;k2_tmap_1(A,k8_tmap_1(A,A),k9_tmap_1(A,A),A);4
13975;prm;v1_xboole_0(k1_tarski(A));4
15266;prm;=(k1_partfun1(A,A,A,A,A,A),k5_relat_1(A,A));4
7672;thm;k9_setfam_1(A);4
13487;prm;=(k4_xboole_0(A,k2_xboole_0(A,A)),k3_xboole_0(k4_xboole_0(A,A),k4_xboole_0(A,A)));4
10380;prm;k4_lattices-k5_lattices;4
4474;thm;=(k1_funct_1(k6_relset_1(A,A,A,A),A),k1_funct_1(A,A));4
12254;prm;k2_wellord1-k3_xboole_0;4
18781;prm;r2_hidden(A,k3_xboole_0(k1_relat_1(A),A));4
14316;prm;v1_funct_1(k5_relat_1(A,A));4
16605;prm;=-k4_yellow_0;4
701;thm;=-k6_yellow_1;4
6111;thm;r1_tarski(k2_pre_topc(A,A),k2_pre_topc(A,A));4
13332;prm;v1_funct_2(A,u1_struct_0(A),u1_struct_0(k8_tmap_1(A,A)));4
2994;thm;k8_relset_1-k2_tmap_1;4
20269;prm;k4_xboole_0(k3_xboole_0(A,A),k3_xboole_0(A,A));4
17464;prm;k7_subset_1-k2_pre_topc;4
1702;thm;=(k2_relat_1(A),k2_relat_1(A));4
20410;prm;=(k2_relat_1(A),k1_relat_1(A));4
2526;thm;v8_relat_2-k1_wellord2;4
19267;prm;k1_funct_1-k5_relat_1;4
14358;prm;k4_lattices-k3_lattices;4
14310;prm;k4_mcart_1-k9_mcart_1;3
10632;prm;v5_orders_3-V;3
11413;prm;v4_pre_topc-k9_subset_1;3
12531;prm;=-k8_tmap_1;3
12556;prm;=-u1_orders_2;3
889;thm;=(u1_struct_0(k3_yellow_6(A,A,A)),u1_struct_0(A));3
17086;prm;v13_waybel_0(A,k3_yellow_1(k2_struct_0(A)));3
12841;prm;k1_yellow19(A,A);3
3651;thm;r1_funct_2-V;3
1370;thm;r2_hidden(k9_mcart_1(A,A,A,A,A),A);3
14442;prm;k9_relat_1(k1_xboole_0,A);3
15050;prm;r1_xboole_0(k3_xboole_0(A,A),A);3
6236;thm;=-k2_lattices;3
18196;prm;u1_struct_0-k2_tsep_1;3
15544;prm;=-k1_partfun1;3
1065;thm;k3_tmap_1-k10_tmap_1;3
13181;prm;m1_subset_1(k6_domain_1(u1_struct_0(A),A),k1_zfmisc_1(u1_struct_0(A)));3
3805;thm;v1_partfun1-k3_partfun1;3
16223;prm;k4_xboole_0(A,k2_tarski(A,A));3
9271;thm;r2_hidden-k1_yellow_0;3
13470;prm;k4_yellow_6(A,A);3
15393;prm;=-k5_setfam_1;3
15721;prm;k4_relat_1-k4_relat_1;3
15613;prm;k1_zfmisc_1(k2_zfmisc_1(k1_tarski(A),A));3
924;thm;l1_waybel_0(k3_waybel_2(A,A,A),A);3
2632;thm;k3_xboole_0(k10_relat_1(A,A),k10_relat_1(A,A));3
11943;prm;=(k2_relat_1(A),k2_relat_1(A));3
12749;prm;=(k5_relat_1(A,k6_relat_1(A)),A);3
6484;thm;=(k5_partfun1(A,A,A),k5_partfun1(A,A,A));3
10770;prm;=(k5_enumset1(A,A,A,A,A,A,A),k2_xboole_0(k2_tarski(A,A),k3_enumset1(A,A,A,A,A)));3
2390;thm;k1_funct_1(k8_funct_2(A,A,A,A,A),A);3
20100;prm;k7_subset_1(u1_struct_0(A),k2_pre_topc(A,A),A);3
4287;thm;k1_funct_1(k2_funct_1(A),k1_funct_1(A,A));3
10416;prm;v1_funct_2(A,k1_relat_1(A),k2_relat_1(A));3
608;thm;r1_lattice3-k1_tarski;3
10557;prm;r1_tarski(k3_relat_1(A),k3_relat_1(A));3
7413;thm;=(k11_relat_1(A,A),k1_tarski(k1_funct_1(A,A)));3
11581;prm;k2_xboole_0(k1_relat_1(A),k2_relat_1(A));3
14757;prm;=-k8_relset_1;3
10863;prm;=(k2_relset_1(u1_struct_0(A),u1_struct_0(A),k2_tops_2(u1_struct_0(A),u1_struct_0(A),A)),k2_struct_0(A));2
13892;prm;r1_funct_2-V;2
12221;prm;k3_lattice3-V;2
14506;prm;r2_hidden-k9_subset_1;2
14011;prm;v3_waybel_7-k3_yellow_1;2
766;thm;r1_tarski(k2_relat_1(k7_relat_1(A,A)),k2_relat_1(A));2
18599;prm;k10_relat_1(k7_relat_1(A,A),A);2
14208;prm;v1_orders_2(k2_yellow_1(A));2
10944;prm;=(k8_mcart_1(A,A,A,A,A),A);2
12186;prm;k2_tarski-k1_xboole_0;2
1762;thm;m1_subset_1(k9_subset_1(A,A,A),k1_zfmisc_1(A));2
11396;prm;v3_relat_1(A);2
11353;prm;=(k2_tops_2(A,A,A),k2_funct_1(A));2
417;thm;u1_waybel_0(A,k4_waybel_9(A,A,A));2
265;thm;k8_relset_1-k2_tops_2;2
6287;thm;k7_relat_1(k6_subset_1(A,k7_relat_1(A,A)),A);2
10330;prm;r1_tarski-k9_subset_1;2
4349;thm;=(k1_relat_1(k5_relat_1(k6_relat_1(A),A)),k3_xboole_0(k1_relat_1(A),A));2
17012;prm;r1_tarski(k2_tarski(A,A),k1_tarski(A));2
19922;prm;=-k5_relset_1;2
1256;thm;=(k2_relset_1(A,A,A),k1_xboole_0);2
10240;thm;r1_tarski(k3_xboole_0(A,A),k2_xboole_0(A,A));2
12045;prm;k9_tmap_1(A,A);2
13771;prm;=(k5_relat_1(k2_funct_1(A),A),k6_relat_1(k2_relat_1(A)));2
12820;prm;k2_zfmisc_1(u1_struct_0(A),u1_struct_0(A));2
14193;prm;m1_subset_1-k4_waybel_0;2
2114;thm;r2_hidden-k2_yellow_0;2
16912;prm;k3_xboole_0-k1_tarski;2
8150;thm;u1_struct_0(k2_yellow_1(u1_pre_topc(A)));2
4222;thm;r1_tarski(A,k8_relset_1(A,A,A,k7_relset_1(A,A,A,A)));2
14836;prm;=(k3_xboole_0(A,k4_xboole_0(A,A)),k4_xboole_0(k3_xboole_0(A,A),A));2
18347;prm;r2_hidden-k2_xboole_0;2
1824;thm;r3_lattices(A,A,k15_lattice3(A,A));2
15187;prm;r1_waybel_0-a_3_0_waybel_0;2
15876;prm;m1_subset_1(A,k1_zfmisc_1(u1_struct_0(k1_pre_topc(A,A))));1
10275;prm;v1_funct_2(k3_tmap_1(A,A,k1_tsep_1(A,A,A),A,A),u1_struct_0(A),u1_struct_0(A));1
10767;prm;v1_relat_1-k1_tarski;1
14760;prm;v1_funct_2(A,k1_tarski(A),A);1
19041;prm;r1_tarski(k2_struct_0(A),k2_struct_0(A));1
10640;prm;=(k10_mcart_1(A,A,A,A,A),k2_mcart_1(k1_mcart_1(A)));1
11496;prm;m1_subset_1(k5_lattices(A),u1_struct_0(A));1
15560;prm;=(k3_orders_2(A,A,A),k9_subset_1(u1_struct_0(A),k2_orders_2(A,k6_domain_1(u1_struct_0(A),A)),A));1
11011;prm;k3_lattices(A,k3_lattices(A,k4_lattices(A,A,A),k4_lattices(A,A,A)),k4_lattices(A,A,A));1
10437;prm;m1_subset_1(k7_mcart_1(A,A,A,A),A);1
14183;prm;=(k3_tarski(A),k1_xboole_0);1
11912;prm;k1_funct_1(k5_relat_1(A,k2_funct_1(A)),A);1
602;thm;v1_xboole_0-k3_xboole_0;1
10853;prm;=(k4_xboole_0(k2_xboole_0(A,A),k3_xboole_0(A,A)),k2_xboole_0(k4_xboole_0(A,A),k4_xboole_0(A,A)));1
5660;thm;=(k9_relat_1(A,k1_relat_1(A)),k2_relat_1(A));1
16252;prm;l1_orders_2(k7_lattice3(A));1
13414;prm;k6_subset_1(k1_relat_1(A),k1_relat_1(A));1
16067;prm;v5_pre_topc-g1_pre_topc;1
12247;prm;v1_waybel_7;1
167;thm;k4_relat_1(k6_relat_1(A));1
694;thm;r2_hidden(k9_subset_1(u1_struct_0(A),A,A),k1_tops_2(A,A,A));1
5633;thm;r1_xboole_0(k3_tarski(A),A);1
14580;prm;=-k9_setfam_1;1
11226;prm;v4_pre_topc(k4_subset_1(u1_struct_0(A),A,A),A);1
14180;prm;k10_tmap_1-V;1
12424;prm;=(k5_xboole_0(A,A),k4_xboole_0(k2_xboole_0(A,A),k3_xboole_0(A,A)));1
534;thm;k2_xboole_0(k2_tarski(A,A),k2_tarski(A,A));1
839;thm;k4_xboole_0(A,k5_xboole_0(A,A));1
17725;prm;=(k8_relset_1(A,A,A,k7_relset_1(A,A,A,A)),A);1
11235;prm;r2_hidden(k4_tarski(A,A),k2_zfmisc_1(k1_tarski(A),k1_tarski(A)));1
16411;prm;v1_subset_1(A,u1_struct_0(k3_yellow_1(k2_struct_0(A))));1
12767;prm;v8_relat_2-k1_wellord2;1
14626;prm;=-k1_orders_2;1
147;thm;r4_wellord1(A,k2_wellord1(A,A));1
18486;prm;=(k2_wellord1(A,A),k3_xboole_0(A,k2_zfmisc_1(A,A)));1
10443;prm;k3_lattices-k7_lattices;1
6090;thm;=(k2_xboole_0(k1_tarski(A),k1_tarski(A)),k1_tarski(A));1
3387;thm;=(k3_lattices(A,A,k4_lattices(A,A,A)),k4_lattices(A,k3_lattices(A,A,A),k3_lattices(A,A,A)));1
7868;thm;=(A,k8_mcart_1(A,A,A,A,A));1
5684;thm;r2_hidden(k4_mcart_1(A,A,A,A),k4_zfmisc_1(A,A,A,A));1
15220;prm;=(k3_relat_1(k1_tarski(k4_tarski(A,A))),k2_tarski(A,A));1
597;thm;k7_domain_1-V;1
2937;thm;=-k1_wellord1;1
4633;thm;=(k9_subset_1(u1_struct_0(A),A,A),k1_tarski(A));1
13762;prm;=(k5_relat_1(k6_relat_1(A),A),A);1
5517;thm;=(k1_funct_1(k2_funct_1(A),k1_funct_1(A,A)),A);1
6372;thm;r1_tarski(k3_waybel_0(A,A),A);1
14413;prm;=(A,k9_subset_1(u1_struct_0(A),A,k2_struct_0(A)));1
10345;prm;=(k2_pre_topc(A,k1_tops_1(A,A)),k2_pre_topc(A,k1_tops_1(A,k2_pre_topc(A,k1_tops_1(A,A)))));1
2086;thm;k1_tops_1(A,k2_pre_topc(A,A));1
10890;prm;k4_xboole_0(k2_tarski(A,A),k1_tarski(A));1
12732;prm;k9_subset_1-k3_subset_1;1
18973;prm;=(k2_xboole_0(A,k3_xboole_0(A,A)),k3_xboole_0(k2_xboole_0(A,A),k2_xboole_0(A,A)));1
2910;thm;r1_xboole_0(k3_xboole_0(A,A),k3_xboole_0(A,A));1
10845;prm;k5_relat_1(k6_relat_1(k1_relat_1(A)),A);1
13097;prm;=(k4_enumset1(A,A,A,A,A,A),k2_enumset1(A,A,A,A));1
10497;prm;k5_relat_1(k2_funct_1(A),A);1
14864;prm;k3_xboole_0(u1_struct_0(A),u1_struct_0(A));1
3960;thm;k1_relat_1(k7_relat_1(A,k1_relat_1(A)));1
4594;thm;=(k4_mcart_1(A,A,A,A),k4_mcart_1(A,A,A,A));1
14992;prm;=(A,k2_pre_topc(A,k1_tops_1(A,A)));1
7284;thm;=(k3_xboole_0(A,k2_xboole_0(A,A)),k3_xboole_0(A,A));1
15470;prm;m1_connsp_2(A,A,k3_funct_2(u1_struct_0(A),u1_struct_0(A),A,A));1
1776;thm;=(k1_zfmisc_1(k1_xboole_0),k1_tarski(k1_xboole_0));1
